group,identity,data_sha256
ターゲット群 (星形成銀河),spec-1366-53063-185,c17ac2d6163146ad94b923f1a02b8c309deed455545c298ee83ea6965b0fbc68
ターゲット群 (星形成銀河),spec-1369-53089-398,80aaae691bf50b702217770c56a7e1843f51a8fc41e816d6608d5bc288db7d55
ターゲット群 (星形成銀河),spec-1370-53090-109,f575850e2502d4a5bf6134cdc1e560162035cfcdf7ec28cfbb9a4071c723af2d
ターゲット群 (星形成銀河),spec-1368-53084-469,5e2100c20952cfbb3d0e5c1fd361c6337b006c7a90a8f96786ca252f92e5bf8e
ターゲット群 (星形成銀河),spec-1368-53084-239,382c480cd8a9b564ef38d156c583f44b015fe33fc9fce0423ed22c3e8f3b19c9
ターゲット群 (星形成銀河),spec-1363-53053-428,651409d7134c96b5d4a8c3712b494bed223d1a4b2c8ac351caef8a2a74784d1e
ターゲット群 (星形成銀河),spec-1376-53089-136,7ff1654416823c731b786166eaf2714fc87f59d5a744612c9aec24fbec46ddac
ターゲット群 (星形成銀河),spec-1430-53002-39,9a712fc7b09b6d4a87a0c5b5d019cd29f660a280000ec78272139dc853c7adaa
ターゲット群 (星形成銀河),spec-1431-52992-221,d4466def259825adbdc7d1a44fb75cc56cfe4e4e45d298aca05fd5f02c2d9198
ターゲット群 (星形成銀河),spec-1433-53035-2,39a414c062880ccb292ec3cec7904611f3c394d9df1c0aad65563de16b39c410
ターゲット群 (星形成銀河),spec-1433-53035-73,e415e1df1335e31a488e22c9cf944993591b9efc67648c768bfebcbd2957502f
ターゲット群 (星形成銀河),spec-1438-53054-493,757197e2717a7062f0c2427c3906c6dc25ea1d855cec1826a611b920b0c63e6c
ターゲット群 (星形成銀河),spec-1451-53117-228,e73f94d5afcd7c5de3327bae5df6700223f36736c646c711f8af06c8b7707ff8
ターゲット群 (星形成銀河),spec-1451-53117-232,98eb9b6a4e767b38912d25efa17b6570c8f6ed091e3e9f606689a026cff0a517
ターゲット群 (星形成銀河),spec-1578-53496-595,07f3911c481be127a3299003ead1231e7228a3cea148ca0c3eee9d613bb6d262
ターゲット群 (星形成銀河),spec-1592-52990-361,693f9964d5ebc6241dd818c9743a15e7398937de9a4f31f9f9ba3580af0184fe
ターゲット群 (星形成銀河),spec-1601-53115-578,bd0bed4581282e247d1b79e3a16b461f3c3c5b832f172cd71dd2f3267be8374e
ターゲット群 (星形成銀河),spec-1616-53169-285,3498be02681f3ad0aa902bbc1d2db98c74f138aeccd8d6dc4f1a266651e87363
ターゲット群 (星形成銀河),spec-1625-53140-163,afbb5e86b1ebe5554a728868d8687a6c7f8fe520d535618e8f812c0605517b0e
ターゲット群 (星形成銀河),spec-1625-53140-449,e3e8819601fb74424ec19c28231b6c981c124fadd6bc6b649478ba4c08345d21
ターゲット群 (星形成銀河),spec-1625-53140-459,936ab125bb0eef3b76795cd778da117eb36ce8c7cb4accc5815629950ac9dcdf
ターゲット群 (星形成銀河),spec-1627-53473-424,69f6eb5d823dafeeb7093b435cfed070cd75f617aa9ae699a95557ba842aba08
ターゲット群 (星形成銀河),spec-1627-53473-640,6647c28b7bbcf3f492f20931d7fdc85c39dce3b9257c25d7b564e3f51bbe5283
ターゲット群 (星形成銀河),spec-1628-53474-113,3ddd3f78f5d39b98bc9e33dca997fdcb52992107c09354a32f888739735ad9b0
ターゲット群 (星形成銀河),spec-1698-53146-504,9d68cc50c84a8f72f9dcea3511a824de3ec470bcc3b3c82f2a03a16463860053
ターゲット群 (星形成銀河),spec-1700-53502-620,29eec07da8f09bd39d8ae149f9d35423af99bc368fee7c0d30edf04515be1476
ターゲット群 (星形成銀河),spec-1703-53799-443,04839c4840b3097698e344fd7eeebc2066d820a5465673652ea594cc13b4d5dc
ターゲット群 (星形成銀河),spec-1704-53178-252,554ef8c5bb1aaf2aebd60aa8ecf9c185ea95192d267f7d1c10419d2092391a63
ターゲット群 (星形成銀河),spec-1718-53850-239,2032efa0d3682befce5a942ca2cd35f832f41097f7153abd6fc3da556f3d16d8
ターゲット群 (星形成銀河),spec-1729-53858-183,72db123bc7800689f824ae160fbb63a55ffde1b739790def97ddbf96bea83c28
ターゲット群 (星形成銀河),spec-1774-53759-272,c0b0cce3c8a37f090a7125dd1d627016787620c115f9625ea2f72f1a6f26af41
ターゲット群 (星形成銀河),spec-1755-53386-422,ea8ed2b2ea38000299258a2a34eb9141f750d8c270c0a8b21c9de6893d676342
ターゲット群 (星形成銀河),spec-1749-53357-83,67e8ee1cc77fd28f02fb10227f088d36151cb6e0ad0cede9a73ae8ff739a993c
ターゲット群 (星形成銀河),spec-1693-53446-290,29ea09a93d8cd58c4492941240d866f36865c99d5f669454b4627bb2b4f2c18f
ターゲット群 (星形成銀河),spec-1607-53083-260,a879c837343bd5a37ff33459825158240e96f806a64d9e89ea3095cf1ff39c0d
ターゲット群 (星形成銀河),spec-1453-53084-144,8ee675c98662eeb5f70f6b3138d78d7c9ff9bdf8be08f4e787d25b42a8fcbfb4
ターゲット群 (星形成銀河),spec-1774-53759-496,7d987a088336043c8308f80ab2742c4ce130023b2b9ccc1664e8ffc9e0cb046e
ターゲット群 (星形成銀河),spec-1777-53857-514,b2524e844caa0e0965c19a2ce470d57e5d3b6a84efcea7c263f1ae05651a18fe
ターゲット群 (星形成銀河),spec-1791-54266-35,c28703f18102e3c7f9a75409f74114bc73bacae736a089fe5500071cb5ff3942
ターゲット群 (星形成銀河),spec-1801-54156-59,d364c265c42dc553eca8ff713df56bf9cf737a5bf7c47ee8d57422f501b2ab48
ターゲット群 (星形成銀河),spec-1801-54156-174,a442931dae507fc5ac0d2b4e738e6b564b2e71f01a66744e6f68676fcbe53838
ターゲット群 (星形成銀河),spec-1802-53885-235,8ce1cde2f01bd20364d6a5ada334fbf99cd5d03661bb70815397f12239068c53
ターゲット群 (星形成銀河),spec-1804-53886-137,7d4fd65e31a66812e68885db4577b8005a807722aded034a88f526c5ab416d7c
ターゲット群 (星形成銀河),spec-1793-53883-468,3d2aaaae9402dfd55a9eccb93a23c0f82efa1c815da110736635a4cd39904de0
ターゲット群 (星形成銀河),spec-1778-53883-52,aefc01cea346738b39437fc11bf4a085c49ceaf8da0b435091101fc1d86ace44
ターゲット群 (星形成銀河),spec-1809-53792-26,873582f9da007e67d5b515c9032dc4470b44080f192c95428155fc743701d187
ターゲット群 (星形成銀河),spec-1810-53794-347,9338a45a956de88193d8253a5b7df5f44224f3c6ea71778d0de50e3a10f44838
ターゲット群 (星形成銀河),spec-1810-53794-412,abcdf32b6f9e6281e332c04bcc936b32a0161f05e3c3687d6fc896e3b4c96ceb
ターゲット群 (星形成銀河),spec-1819-54540-165,3fe6eff37ee80b66b38252d8b343da8ba159832e14af0e2b0723c7c5e4edcb1f
ターゲット群 (星形成銀河),spec-1824-53491-399,f341de3671d3673b36d34f83a26685e0735c910bd564f9c2bd469e6a94227ae0
ターゲット群 (星形成銀河),spec-1959-53440-234,6753e0b6921a862214656b7ed1953a26d20eceffd20681839beda7a241efb67c
ターゲット群 (星形成銀河),spec-1993-53762-175,1d723e2ebbc0fec87db5bb114cb2608151eaaf4046e3d1c4ccdba119804b446f
ターゲット群 (星形成銀河),spec-2240-53823-249,7546d309ac9a49fc752a535606a7b8c4ee348a385d51fae5f499a66afa73ae18
ターゲット群 (星形成銀河),spec-2141-53764-169,7e410627efd031a7fe34b7e8277d1f76d42361b013e672ad975499430a2a213e
ターゲット群 (星形成銀河),spec-2068-53386-265,b29d759e2c9d7efe8587c0da117d0c93ca4fd5e0eda749ff75a767775968b9e5
ターゲット群 (星形成銀河),spec-1945-53387-239,172d05b6db9f7254ed2ff249b6f502826367eca14b810af57bd108ab00fb1dc2
ターゲット群 (星形成銀河),spec-1827-53531-472,78f749148806a9e9b1a95ad0ce075d92e610dfc76221827db3d3fd8ac5a4b1f5
ターゲット群 (星形成銀河),spec-1705-53848-437,a591f3918ee05c6777543f7dd535f9587b77a5fba8b559b07385d0f838bf21de
ターゲット群 (星形成銀河),spec-1696-53116-540,394793f31d9378cec85abe8a3a3967267cd777946e94a6fbd02400a1f1a80b05
ターゲット群 (星形成銀河),spec-1464-53091-283,ccaf39cbce4e1f77869c77bfc83ba0c114b18642896afa87cfb79a467296058b
ターゲット群 (星形成銀河),spec-1462-53112-578,f3f4e155cd9a63df509e2ed85010fc58822bef74c73d18f05c793e18dd1177ce
ターゲット群 (星形成銀河),spec-1059-52618-179,e5250fd99dbac1fb77824d27a1f47bd2fdb81b570ac6b8878735e0f1c34293c0
ターゲット群 (星形成銀河),spec-924-52409-549,d2d1eaaed8229b05a9f37df72c1b97481988015c347ce24cc488172ba5707037
ターゲット群 (星形成銀河),spec-900-52637-553,492d2c25853fd20d7472bbafcc0079b6730322e7e5f975202e4e2a67d47522c4
ターゲット群 (星形成銀河),spec-879-52365-368,dc254b70b8e53ce648ee9223d704dd67a14cabe5a8fc1a4263418ad3391b06d2
ターゲット群 (星形成銀河),spec-816-52379-61,3d253ebdebe08a723be06af5a9629c8103e3e0f7018843b9de510750b8ad002f
ターゲット群 (星形成銀河),spec-734-52224-583,78ba1c8586a137e77e15355b872bc1624b20d6c9941e91a491396623f69aa128
ターゲット群 (星形成銀河),spec-724-52254-378,bf206621bbc6e6fcb2d13cd86f5ad9623d8a2d75959e17b38f75eac7727ebeb3
ターゲット群 (星形成銀河),spec-587-52026-427,7cef49dd5aa65697f73361a30a20c233c7d3b40283e86dbfa91f40927a5c78f7
ターゲット群 (星形成銀河),spec-587-52026-119,cf67fc5d3cfd4bbec689d072ab8f3fe1e9a26450fac8e2c8cb5e374005f4823f
ターゲット群 (星形成銀河),spec-541-51959-156,0f9f396bc11c1b4c7922cef4e0d1b8dd57ebf64e6495517c6bf0b409bf50175b
ターゲット群 (星形成銀河),spec-395-51783-561,a9cb9a31ddee9150710174a93f3ef9590d39b8afda3bc63819b807ae4da61852
ターゲット群 (星形成銀河),spec-366-52017-485,f92d8432b98f95acdcc972a553732ffe6ac8a3006e54c27254c23f481f6e27f9
ターゲット群 (星形成銀河),spec-2246-53767-168,1c58a45a936f90be2342f794ee199114e3d2d7419dac368bbcf6a8520b4d34c0
ターゲット群 (星形成銀河),spec-2369-53733-257,1b8b06da3bb9dd84f3bd600a0f93424c777e07e3a93acd78a95ae13405790740
ターゲット群 (星形成銀河),spec-2375-53770-103,c7c979f313849ee978df4c2d9d1b5094ae3bb656be53f9555cb5ebc00c472586
ターゲット群 (星形成銀河),spec-2437-53848-106,46d323096bc720ff5b3bb9dbbc7b3447ad66de6ff554c32a2419bbc8ced193b2
ターゲット群 (星形成銀河),spec-2491-53855-213,62f74a735f9d288cc81126d6c18ab6df826f61cc1e79f3dcc96fd5d05180ef95
ターゲット群 (星形成銀河),spec-2503-53856-600,f0a37d289e15932adea1ddcebb1620de7b283f9fefbcfe1c0cf8c2063aecd2e3
ターゲット群 (星形成銀河),spec-2509-54180-183,e4545b2e36b85215810d9ccc9c80e2837a4d445bcaa39f42b75aabf23b7339bc
ターゲット群 (星形成銀河),spec-2589-54174-385,9c7d3e7c9531fc28113ac24b23cb5b824b514d8dd066e3c7513949b287e31fd6
ターゲット群 (星形成銀河),spec-2642-54232-435,d629f61b44866776c97a47a4e87b6152dc0eef2e1c39f5fbdcb1769c511fe07e
ターゲット群 (星形成銀河),spec-2756-54508-499,75e1f88686df1cae1e67756b0e6ee3fd0c7d069dbe67fed998a80d2ca4d5cd5d
ターゲット群 (星形成銀河),spec-4041-55361-644,3ba96dcafbcd826d1ff98fc843448b94100824da82b60fbb0a5ab2cd5d6ccb53
ターゲット群 (星形成銀河),spec-4239-55458-114,3f562d1c8d9847f79d912f3df371746f77e183ba09a8fda67638d68821150e52
ターゲット群 (星形成銀河),spec-4452-55536-184,ee24911915bb0db3215d9d69d4f945254150e6a0a463fdf43ea12f36f1858ce6
ターゲット群 (星形成銀河),spec-4770-55928-886,3de90371bd99933260aa26adde0bcd06d7ebbb058720084ece5b87bcd11238e7
ターゲット群 (星形成銀河),spec-4850-55929-322,6ce4d12de1eff5ea7b6c8d0703aeeefcf716dde67d765a15a9730a124b5f5e62
ターゲット群 (星形成銀河),spec-5399-55956-242,340dac1ddefdb13c2f458636a7a1dfa95f13f816f5f155758779b3a85247a538
ターゲット群 (星形成銀河),spec-6751-56368-324,4c0fc712fcdd8b972b0a7beaa0ef01a933fd877151183803fc1fa0289e53cd3e
ターゲット群 (星形成銀河),spec-7084-56624-907,cfbb79af9edcbb34462cb2d0c4798c2a557f884fc73e7cf5400de628e496994a
ターゲット群 (星形成銀河),spec-7697-57574-814,3c6a8ac5165f5bbe666c231fec626a95349d921a648e530b3d907d4c939c6f9c
ターゲット群 (星形成銀河),spec-268-51633-445,f6a271e35abe901a8b4f0fbbddc8884f5dcc51b89b15743952142f595bb40408
ターゲット群 (星形成銀河),spec-276-51909-245,cd05fb399e2ffe29afda8447427b1cef8ae67bbaa88d3c221ae21c4d910144c1
ターゲット群 (星形成銀河),spec-276-51909-488,b019d14c2fed4442e688e994b5c9d6036879e4d3225ddc1da9c7b4fe699564f7
ターゲット群 (星形成銀河),spec-313-51673-219,17e71735af8c51fab77f8931a43259dcc21ef4450840308cf5c6237601ececb1
ターゲット群 (星形成銀河),spec-313-51673-227,4e468471dde4d28e7265e577245d2a9cd2164bc3b30104358ff5616bc89731d5
ターゲット群 (星形成銀河),spec-328-52282-102,d556cf175cd723a9e6d0ad3fa5e3ad081994e62a36b4b8e1065ba3a9f1e73c53
ターゲット群 (星形成銀河),spec-354-51792-484,cebd108aa09568ff7c1ab6c72aeb3487a1903e4cbf317b5080169098e53ee506
ターゲット群 (星形成銀河),spec-308-51662-362,5f25445936c91892ac525c39e1ae2c9b05e4c61db0a6c31f9ab765bfed853d5e
比較対照群 (吸収線/楕円銀河),spec-286-51999-368,4c7e43e532e3c12fb216d4bb3705b5291ec121e82c6117080370b65a94f68b89
比較対照群 (吸収線/楕円銀河),spec-405-51816-269,b7dafc7a123b91fe23d62e2cbf01c3b0a06250861d1e5bae9c7ff2868efee397
比較対照群 (吸収線/楕円銀河),spec-517-52024-136,af72f5d3741ab3df9f3b30003a71a1e068a0f591535b3c59563332e5e4f2e9a0
比較対照群 (吸収線/楕円銀河),spec-547-51959-412,9ef1d10703224614ea0faa7fb8477ac912ce808acb33a54ac5c099120b5bbcff
比較対照群 (吸収線/楕円銀河),spec-598-52316-89,bffd1c6816021b326a01809dbe6c9b11165c3a280a9104b23e11e2b9305428d1
比較対照群 (吸収線/楕円銀河),spec-655-52162-378,2b61975352bb6af932981cab994f28ba136544fbfe7336a55706cf1706b8bc99
比較対照群 (吸収線/楕円銀河),spec-656-52148-516,2cf6b27969690a0a595d6c2802c192a21621c1f8a9e53f229ef6383d50e097b8
比較対照群 (吸収線/楕円銀河),spec-812-52352-38,39d8424b60c17d5ec0d4bf8e1411051a50ad8d1c30f0d560a1dcfa2a2965e19b
比較対照群 (吸収線/楕円銀河),spec-812-52352-86,f3cc895c007cc99a29d0fdafa7dc0653dad56fda2ab4c6d94002eb5b53348066
比較対照群 (吸収線/楕円銀河),spec-812-52352-96,c27d9461ef57b81764c927f6f8004bba40ce428896233415c4f6c8abc8950813
比較対照群 (吸収線/楕円銀河),spec-910-52377-243,013d831938b7edc31e20285aea78838d2410f840f828da6bcdcff98974497ba5
比較対照群 (吸収線/楕円銀河),spec-1224-52765-149,d97da21147aaff0c3b594dd93cf30614f3c60bed51e5f4b9ea2a566df2558d26
比較対照群 (吸収線/楕円銀河),spec-1266-52709-439,f73f803c878cf10cf4af1facb009fbe3e6bf939196270466e5d1f09dc15b0f6f
比較対照群 (吸収線/楕円銀河),spec-1275-52996-530,62272306bc90d28ac947f0fdde7db9582c6fb0703289c6d4e83ded409c06b9f5
比較対照群 (吸収線/楕円銀河),spec-1579-53473-187,3e597991ee6bd6904d72a26cee3fe9ff90671b6cb7614f9b711ecec476d223cd
比較対照群 (吸収線/楕円銀河),spec-1605-53062-386,8266738fc5e7d46e658a66c6592c299e95bae20b9015312f686fc99ad2fba7fa
比較対照群 (吸収線/楕円銀河),spec-1620-53137-40,1c48a01902bc77d3304eee789d377cd5cda5686ccb4aa49d78f563380490a0b1
比較対照群 (吸収線/楕円銀河),spec-1665-52976-47,fd8663c05079118ba7e9bae124ca564bc36cc6018cc60a566a89ec1922cd6a43
比較対照群 (吸収線/楕円銀河),spec-1665-52976-158,34d829d20c062d4c63f799a6b8d0e9f167bcbe7ec682edf2d8851a24dec2ef8d
比較対照群 (吸収線/楕円銀河),spec-1665-52976-191,d66132b2ea56d7ac43571a8c1a3d1a1281912cb24b6715570d9308cf6feda582
比較対照群 (吸収線/楕円銀河),spec-1703-53799-484,24809f0f38d5a81b1e159bbc3ec117ba5aa9968d2e0f124bcd777b97d1781a75
比較対照群 (吸収線/楕円銀河),spec-1762-53415-453,8a5eac11ff37cd12fa41b1f132041c874447de69b1dc77b0b42d74ebebe7ea81
比較対照群 (吸収線/楕円銀河),spec-1807-54175-108,ebdbe30c9eeae2e1574dee053dac45c69f00276c4774d318971943ca87af1a54
比較対照群 (吸収線/楕円銀河),spec-1917-53557-8,74ae69ed2b5567a6b05f40f32a9141c5f6eddf96e03a4be866cf20bc80a0a90c
比較対照群 (吸収線/楕円銀河),spec-1936-53330-556,3d5b9cd25d6a79ed6b1a1c1fb92f166d29225af77956576bbf9c79426167cb69
比較対照群 (吸収線/楕円銀河),spec-1984-53433-96,b9fec6a3b2405304bd0bcf0b23458c0b9310e382b1c34aad37bc0b896a48c6c3
比較対照群 (吸収線/楕円銀河),spec-2009-53904-126,b11219a62ce70c7a4776fe3891ca2553dd51330bc83b5c46ca7d31a8c0abbd58
比較対照群 (吸収線/楕円銀河),spec-2009-53904-386,501765a50292043935f73bb586f1d2bfd2e9021637a89a4f60ef755cf9eca94a
比較対照群 (吸収線/楕円銀河),spec-2011-53499-147,8ecc918be2d2b9f58c5dbf35a212bd8e7430a92215bd2858914112099883586d
比較対照群 (吸収線/楕円銀河),spec-2240-53823-496,3f34583d31806e433acd5d2fb1ddb714b8f5f44e616b919c4f081f14c2fc5012
比較対照群 (吸収線/楕円銀河),spec-2241-54169-111,917986c0844aa54638b138216df0f83db7dbe738f9b5e8e57c12fe6192e54cee
比較対照群 (吸収線/楕円銀河),spec-2241-54169-394,e520a80f522a6e5cecc1edc65b7883289ac365dfaa5194604d1f8b6a48026f1e
比較対照群 (吸収線/楕円銀河),spec-2241-54169-483,3f901242e8a64634c4b63c13ffa0c17b21ff58933bd3865688814d70fe35ae70
比較対照群 (吸収線/楕円銀河),spec-2485-54176-455,e632e6400062e3f6f706f34354ea05dc34756badfd7f244f27e4a586ce956dae
比較対照群 (吸収線/楕円銀河),spec-2491-53855-631,4e1adb6ca531d082a19c6dcd449d8135b310948bcd7a7546946da278d4c22c77
比較対照群 (吸収線/楕円銀河),spec-2506-54179-469,9c6172d575fd29f2402951b5957c3352372b724775893fae41119392b79a4bf7
比較対照群 (吸収線/楕円銀河),spec-2636-54082-619,e77ea2ba013ade11cd5f2e84ec4048df308a5bef1ffb68895ec98bf2ca2b33bb
比較対照群 (吸収線/楕円銀河),spec-2656-54484-492,ee3ba52a3c9646cd33e3ce4efc9290cbf872d135d3fc9f74a1a0030cf0ae77e4
比較対照群 (吸収線/楕円銀河),spec-5880-56042-920,2f92a16ea585719cee7609be521d0604df258adaf2c73c6847d47d54956318f4
比較対照群 (吸収線/楕円銀河),spec-267-51608-448,ae0e86f4414a18f22306add05bf0bd7de95155b8530b92bd33353fead3121458
比較対照群 (吸収線/楕円銀河),spec-284-51943-300,7d6945e7e5b5dfdbab04d5e954f50a1ece629a848d5f9b38d210b305fa96ca7f
比較対照群 (吸収線/楕円銀河),spec-285-51930-20,93031875ad2d7250b884b4d6242bac1517e7c4076ad3b10a935c7a63865ad92d
比較対照群 (吸収線/楕円銀河),spec-285-51930-103,0a1de9e29fa76db772209b74f70d54230864a32c7c3202eb332cce74c98cfec6
比較対照群 (吸収線/楕円銀河),spec-287-52023-413,dc8f5834d0f38fe6f925eba97da8d8e0a39a223f5b768eb21a1611343757e924
比較対照群 (吸収線/楕円銀河),spec-330-52370-69,db58398cf7b76958efaec54c4edec10955614be37c70458d7091b688f0ad7435
比較対照群 (吸収線/楕円銀河),spec-354-51792-187,f602b20d91f3eaf8aba6fb6fd6ae856c83ae07c1ccced4974a5a6cef3b1ebb8f
比較対照群 (吸収線/楕円銀河),spec-407-51820-552,1bca41876ba64c0e407ae574745f935d4baba37be41d71c0bf30b4eeff610a5f
比較対照群 (吸収線/楕円銀河),spec-415-51810-253,8736d301447fc3c4112e4b2b0efd4b8026111e0aaeb9840ed1199e8d2f3a0220
比較対照群 (吸収線/楕円銀河),spec-425-51898-128,6df911a580722a979a43c9e710632c92db2ef5bcdda3b7973b1790baa28f5acc
比較対照群 (吸収線/楕円銀河),spec-430-51877-145,49da4992a9da9dd1948639422d689241924c4944a7a3264bbbcdcb68fb261d79
比較対照群 (吸収線/楕円銀河),spec-500-51994-381,f834f85cd9f0637c1a77d2bf96e28687d7b144e791a9d03d7b09ba3c92c09884
比較対照群 (吸収線/楕円銀河),spec-517-52024-256,db7963eaf9c69b74f755222738d0ffc2db82f80c283bb26cc74978f1b1a10688
比較対照群 (吸収線/楕円銀河),spec-517-52024-477,a8ca643855a6643e9fc6931e9dffbb299ae70beb7e085deecc24b83e20e8e0f1
比較対照群 (吸収線/楕円銀河),spec-581-52356-526,ef0edff9b8949344e25634118adb9e75e32134edc66d5d73053fe5b715fd2ace
比較対照群 (吸収線/楕円銀河),spec-598-52316-470,7d6871907e6fd0faa35dbede97624bf31e53d0ffa0f96d9ed9202aa2a2921668
比較対照群 (吸収線/楕円銀河),spec-654-52146-58,32fea7acd5e5d79c101472e73fbc13d7a46797e20b663e42b615a513843c245a
比較対照群 (吸収線/楕円銀河),spec-655-52162-368,e3c27ab86b88feba0fd9669182b5bf4646f33073eb6fab34b89e27ca20d719ae
比較対照群 (吸収線/楕円銀河),spec-812-52352-105,5fb4c224fe080337ae494199ed3c7c809364cbc76414555ea910a567df3479fb
比較対照群 (吸収線/楕円銀河),spec-841-52375-102,0feb69477b86b35c72f9b5bf753fefea691ede328ec516bf0c7bb463781c7639
比較対照群 (吸収線/楕円銀河),spec-877-52353-200,88779b28b90829562b2efde637e39d7b4af6f0dd54b3911fa39b41e73ae762b8
比較対照群 (吸収線/楕円銀河),spec-910-52377-241,d6c1135d11e1fa9ab2901d417adf3ee97c2fe3646a2f1a43ba3f89037742643f
比較対照群 (吸収線/楕円銀河),spec-929-52581-209,0a780b82fef36b71fa28e89d82a3111433f518c656eb16284dc9c2c0f64f99f0
比較対照群 (吸収線/楕円銀河),spec-1014-52707-477,f8066d03b684cbcaba5057db4c9a9031fb9e4ba3bc2ba3b2e48cb7f79412cf74
比較対照群 (吸収線/楕円銀河),spec-1169-52753-52,9ff022970918c81183954d753e1dbcd004f6e70323e0825a998e3ad72ee001e0
比較対照群 (吸収線/楕円銀河),spec-1224-52765-434,5c60e535745e87fe2b9c469248b96ec4ce079dd7050aabc482eccd7fb1503943
比較対照群 (吸収線/楕円銀河),spec-1225-52760-474,62745b765d98441abe48639a9c1cb2f4585df09ab44cb4ce837b57d4f8bd5abd
比較対照群 (吸収線/楕円銀河),spec-1225-52760-614,d5146c284226466516cabf3ec9874f84033763792f112bdd0a9e0c6f64595d54
比較対照群 (吸収線/楕円銀河),spec-1269-52937-299,88ff571586ace8d46a05d73b3213dff290eb549bfe3a67152c2a9c4d79cc0e18
比較対照群 (吸収線/楕円銀河),spec-1275-52996-545,7788bbe50ba2c7bc38feb4d50a44d2e7daef88fd19d3ab309f4036d1245ee462
比較対照群 (吸収線/楕円銀河),spec-1291-52738-264,b17dc6782b477a0c082cbef211f54cf72271d86aa8970979a60dc7fb24ddc352
比較対照群 (吸収線/楕円銀河),spec-1610-53144-161,0e6989db896f2a7740f46a809ece0987adc2fcdea16753a490a0e96d15940f26
比較対照群 (吸収線/楕円銀河),spec-1617-53112-505,a64eb802027ab7639bdd685f2307e2e6d2c6c27c755bf278be8f541e3407fcc6
比較対照群 (吸収線/楕円銀河),spec-1665-52976-33,7f1cff5392f270ef344e33c4fdc01c21bb917ad46e740dc7e0f5fb891e22a261
比較対照群 (吸収線/楕円銀河),spec-1665-52976-63,3b343afb81a9b98441deffba29618e788b4073185bd15f233c3cb92f55313590
比較対照群 (吸収線/楕円銀河),spec-1665-52976-173,8c781f98fbc4216cd74c8b5218de29c7af82f0e383aac9c911f543037b4423c3
比較対照群 (吸収線/楕円銀河),spec-1665-52976-422,3643e6a0da71969df240401a6518c0fba9ffc982892ab61c60b2ccab845cb90b
比較対照群 (吸収線/楕円銀河),spec-1665-52976-496,46fd0f7045dbd950569ae6e3fe4730800af39ca4e4f243432dde34c45b5aaa42
比較対照群 (吸収線/楕円銀河),spec-1665-52976-581,24ecd9c1f5a385fce5392bd322ecac2989d76b5ae1c65636bb3040dde759a9b4
比較対照群 (吸収線/楕円銀河),spec-1666-52991-120,c8724ea3e08ebb8f7f0e92d758564c0a785721c63fc6df5a7ed3dce47ff76a17
比較対照群 (吸収線/楕円銀河),spec-1666-52991-132,a81d72ed7897a3859dbf6b30c3854b7e679f12ceeef1358befbda99a29e4b795
比較対照群 (吸収線/楕円銀河),spec-1678-53433-568,25dbbae0e5cbe70b7f0136371dacc84f7d89442baf28bea91eacdcfa2df9d4ee
比較対照群 (吸収線/楕円銀河),spec-1699-53148-474,1b6c3b735d4ad316cf7e93df0ea6bc389223cc7b859b1861d1ff32aa5ac9cb64
比較対照群 (吸収線/楕円銀河),spec-1742-53053-98,9cb3855630b829bfd4b03b372ba34d3bde7dc65ebe7d389f236780d8044646ca
比較対照群 (吸収線/楕円銀河),spec-1768-53442-212,3f54e886f90f10032f7f55026edf294d08286651fac20cc26d1cddbffc9830cf
比較対照群 (吸収線/楕円銀河),spec-1769-53502-97,3e3e50e817fd5c51185ed943cb55cd305de765f6dc85729d655bf60b0b5fa5cd
比較対照群 (吸収線/楕円銀河),spec-1807-54175-517,4762b788a47c216cd37f3f287b2339fd00156cc9acc2cbc395e39a91a515df78
比較対照群 (吸収線/楕円銀河),spec-1927-53321-602,cc42d3ad8b9e8bc29c2fa2c03dff36567d4bbeb7e280d20c739d39f02e021e02
比較対照群 (吸収線/楕円銀河),spec-1935-53387-95,fe0fe279d6c757955f15331837100975c3e821ff3808eef5456be3685224f771
比較対照群 (吸収線/楕円銀河),spec-1976-53401-48,c25780e37c50f655ac016567c54006a04f085af91daf2f2c152b5e316e5bb123
比較対照群 (吸収線/楕円銀河),spec-1986-53475-305,43225059a49ee91bb988f4a3431e9bde1cd82cc6250aff26e92c680292b7dbff
比較対照群 (吸収線/楕円銀河),spec-2009-53904-146,dae59c15a9c76509efd5e6120e87d0a6b895fe86b65056b2742f7e7799f9178a
比較対照群 (吸収線/楕円銀河),spec-2153-54212-461,7e442bb177a50cbb78cf2ac5cf41a79f362b01210d8b575923ab2d70b72edbfe
比較対照群 (吸収線/楕円銀河),spec-2235-53847-165,e8d7df3ebc5dc308321e3d3049efa2af634043b606a740ae04bac2d211cd8bc7
比較対照群 (吸収線/楕円銀河),spec-2240-53823-159,85606472863336626d15fb8e346b37267f84317efcc3a365e08ea81af9ddd039
比較対照群 (吸収線/楕円銀河),spec-2240-53823-166,b00e5e7517e33fe384632eba36f011a26101693ff1a4f9ddb855fa22283f7f9d
比較対照群 (吸収線/楕円銀河),spec-2240-53823-242,cf571bb2a1ebed9c75e074e2f98886a18c914db5691e1df23ded1b9396e753a9
比較対照群 (吸収線/楕円銀河),spec-2240-53823-245,49f3115c5675c0e86a1ea8f993fc5ef820af2ac580f0e55e6b0c5b0e0a6d09c2
